Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2004-11-29,4.381761323798283,4.408931359099942,4.322481632232666,4.322481632232666,1548000,0.0,0.0
2004-11-30,4.324950840436412,4.463270093960838,4.282961008155942,4.312600612640381,2276400,0.0,0.0
2004-12-01,4.315070783709915,4.359530662842775,4.152051540964784,4.18416166305542,2311200,0.0,0.0
2004-12-02,4.194040746517339,4.203920927562242,4.0557215096794215,4.1965107917785645,2929200,0.0,0.0
2004-12-03,4.18169109858981,4.18169109858981,4.068071369223739,4.107591152191162,1043600,0.0,0.0
2004-12-06,4.149580736500246,4.149580736500246,4.045841194532093,4.087831020355225,1245200,0.0,0.0
2004-12-07,4.085361977695952,4.09030159758424,3.917402416999459,3.964332103729248,2875200,0.0,0.0
2004-12-08,3.9643320148958963,3.986561952790587,3.9174023292177145,3.932222366333008,2116000,0.0,0.0
2004-12-09,3.9272826888594197,4.0779521790923265,3.8976428470652063,4.016202449798584,2348400,0.0,0.0
2004-12-10,3.991502043681184,4.070541613478753,3.9297523208877094,3.932222366333008,1934400,0.0,0.0
2004-12-13,3.969272049895155,4.026081680998096,3.9174022740567547,3.976682186126709,1150400,0.0,0.0
2004-12-14,3.964332665307823,4.142172197642758,3.9322230114768346,4.0359625816345215,1650400,0.0,0.0
2004-12-15,4.050781608212517,4.065601409358572,3.9643319044867322,4.02114200592041,1510400,0.0,0.0
2004-12-16,4.021142181262058,4.075481768575719,4.018672135777845,4.045841693878174,1602400,0.0,0.0
2004-12-17,4.048311618579767,4.048311618579767,3.8531827422787552,3.976682186126709,2897200,0.0,0.0
2004-12-20,3.60618412325195,3.8037830596850597,3.60618412325195,3.7543833255767822,38832000,0.0,0.0
2004-12-21,3.7667330373625894,3.99891212370838,3.7667330373625894,3.976682186126709,15005200,0.0,0.0
2004-12-22,3.914932959952309,4.063132405559009,3.914932959952309,4.013732433319092,6778800,0.0,0.0
2004-12-23,4.0162014260350825,4.137230808065845,4.0162014260350825,4.102651119232178,5615200,0.0,0.0
2004-12-27,4.137231421552248,4.2977806063749595,4.12241162001355,4.290370941162109,6694400,0.0,0.0
2004-12-28,4.305190828834068,4.3644705072878525,4.198981228270325,4.243441104888916,3358800,0.0,0.0
2004-12-29,4.198980784878958,4.248380747263893,4.154520912955108,4.240970611572266,2126000,0.0,0.0
2004-12-30,4.20145127134264,4.223681209639136,4.129821365473263,4.164401531219482,3416400,0.0,0.0
2004-12-31,4.112531753094028,4.223681450926177,4.112531753094028,4.18416166305542,1435600,0.0,0.0
2005-01-03,4.053252130972048,4.194041436223872,4.053252130972048,4.100182056427002,3704000,0.0,0.0
2005-01-04,4.08783110698259,4.124881314345111,3.984091562816038,4.0409016609191895,2843200,0.0,0.0
2005-01-05,4.144641733116456,4.441040131987318,4.127351414291765,4.433630466461182,12164400,0.0,0.0
2005-01-06,4.433630189221266,4.495379910680543,4.322480502149373,4.376820087432861,6628400,0.0,0.0
2005-01-07,4.428690612287513,4.4435104152456075,4.295310972325528,4.3348307609558105,4608000,0.0,0.0
2005-01-10,4.198981343254243,4.342240687885455,4.186631586572232,4.1940412521362305,3788400,0.0,0.0
2005-01-11,4.19404100516422,4.198981095991327,4.043372003841364,4.055721759796143,2862000,0.0,0.0
2005-01-12,3.7049836523805415,3.816133114840654,3.6333539778567783,3.7296836376190186,18628000,0.0,0.0
2005-01-13,3.766733407974243,3.872943015511603,3.7173336726858848,3.766733407974243,4376800,0.0,0.0
2005-01-14,3.766733197371165,3.77908318939188,3.633353801771758,3.7049834728240967,3806000,0.0,0.0
2005-01-18,3.680283578258645,3.742033304306988,3.618533852210302,3.7173335552215576,2507200,0.0,0.0
2005-01-19,3.717333493996985,3.751913189258362,3.6704035710615353,3.7025134563446045,1841600,0.0,0.0
2005-01-20,3.702513637113731,3.702513637113731,3.6061842121179053,3.608654022216797,4050000,0.0,0.0
2005-01-21,3.6160639190740502,3.6382936218271227,3.480214479281702,3.569133996963501,7144400,0.0,0.0
2005-01-24,3.5691339594680924,3.5987737983839785,3.408584773117917,3.4332845211029053,4587600,0.0,0.0
2005-01-25,3.4085848006298933,3.47033452442552,3.383884816889042,3.3912947177886963,3506000,0.0,0.0
2005-01-26,3.393764795647958,3.430814771612664,3.3542450097308096,3.4085848331451416,2882400,0.0,0.0
2005-01-27,3.411054694848016,3.45551433383083,3.297435198680394,3.3641247749328613,2001600,0.0,0.0
2005-01-28,3.371534914197859,3.4085848907891316,3.3023752876732617,3.3246052265167236,1974800,0.0,0.0
2005-01-31,3.3246052268840236,3.3888249978707847,3.3023752880381054,3.383884906768799,1607200,0.0,0.0
2005-02-01,3.336955219082479,3.4431645866535745,3.2974354324926285,3.383884906768799,1214800,0.0,0.0
2005-02-02,3.3838846605491657,3.3962346518490056,3.2776753007061203,3.2850852012634277,3596000,0.0,0.0
2005-02-03,3.2850854687262987,3.3097852177804747,3.275205521993326,3.302375316619873,3137200,0.0,0.0
2005-02-04,3.3023754046426728,3.4777446404946804,3.285085556288248,3.4728047847747803,3363600,0.0,0.0
2005-02-07,3.472804415905278,3.4925643077990824,3.3517747836101104,3.3641247749328613,912400,0.0,0.0
2005-02-08,3.4036448892705637,3.4900946013690213,3.398705033595617,3.455514669418335,1408000,0.0,0.0
2005-02-09,3.460454543290649,3.4703344895764747,3.2381553985248157,3.275205373764038,1237600,0.0,0.0
2005-02-10,3.309785399828856,3.309785399828856,3.2011059797884545,3.228275775909424,1188800,0.0,0.0
2005-02-11,3.2233359740370204,3.3493054805883737,3.220865928287419,3.3221354484558105,1364400,0.0,0.0
2005-02-14,3.334485084323676,3.396234808107448,3.322135092455621,3.371534824371338,1183600,0.0,0.0
2005-02-15,3.408584664037185,3.5987736832168618,3.406114618650782,3.5222041606903076,3428000,0.0,0.0
2005-02-16,3.5222044580266356,3.5296143592548788,3.339425324019885,3.457984685897827,1552000,0.0,0.0
2005-02-17,3.4579846278526194,3.556784094425805,3.4135247501164314,3.48268461227417,4304800,0.0,0.0
2005-02-18,3.704983058977074,4.13229099204532,3.704983058977074,3.939631938934326,19785600,0.0,0.0
2005-02-22,3.9149328147472016,3.9717424509368975,3.784023222946003,3.9272825717926025,7933200,0.0,0.0
2005-02-23,3.828482603142585,3.9272820599688316,3.828482603142585,3.8704724311828613,4740800,0.0,0.0
2005-02-24,3.870473226131159,4.058192468212771,3.803783402408797,4.001382827758789,6050800,0.0,0.0
2005-02-25,4.001382495128124,4.1668717822120005,4.001382495128124,4.0680718421936035,5158800,0.0,0.0
2005-02-28,4.038431783140673,4.075481520926501,3.9174021528902285,3.966801881790161,3198400,0.0,0.0
2005-03-01,4.001382819888907,4.097712251000814,3.942102898177887,4.080422401428223,2118800,0.0,0.0
2005-03-02,4.142171916284244,4.196511507966063,4.105122173268775,4.176751613616943,3010800,0.0,0.0
2005-03-03,4.186632066977283,4.189101641706647,4.09277220941696,4.154521942138672,1974800,0.0,0.0
2005-03-04,4.154521647771185,4.154521647771185,4.013732342519361,4.100182056427002,1892000,0.0,0.0
2005-03-07,4.050781490511024,4.107591119181029,4.033491644490846,4.0705413818359375,1562000,0.0,0.0
2005-03-08,4.075481542992693,4.154521109660536,4.031021668963787,4.144641399383545,1672400,0.0,0.0
2005-03-09,4.144641448067822,4.15699120383737,3.991501932515318,4.02114200592041,1698400,0.0,0.0
2005-03-10,3.976682327411429,3.976682327411429,3.581483998834658,3.8260128498077393,3472000,0.0,0.0
2005-03-11,3.8457729530263967,3.850713044293145,3.7766133241875357,3.8284831047058105,1118400,0.0,0.0
2005-03-14,3.779083017452089,3.8778824780096426,3.779083017452089,3.838362693786621,1256800,0.0,0.0
2005-03-15,3.8037828512582084,3.853182818216146,3.7049833884553327,3.7716732025146484,1733600,0.0,0.0
2005-03-16,3.7716729525689536,3.8630625084944272,3.628413387663729,3.6926331520080566,3684400,0.0,0.0
2005-03-17,3.781553415454284,3.8803528852240854,3.781553415454284,3.8284831047058105,3504800,0.0,0.0
2005-03-18,3.8655326321498795,3.8680026776459786,3.70498344380749,3.707453489303589,3011600,0.0,0.0
2005-03-21,3.704983650764717,3.8210732044445033,3.695103703784939,3.7889633178710938,2294400,0.0,0.0
2005-03-22,3.784023228253241,3.8235430161895905,3.6926336597613028,3.7296836376190186,1382000,0.0,0.0
2005-03-23,3.7123937359666637,3.724743729192149,3.6061843595631555,3.6555840969085693,1624000,0.0,0.0
2005-03-24,3.396234568560004,3.6629933376460166,3.3838845775630344,3.6308834552764893,4046400,0.0,0.0
2005-03-28,3.6185337584427693,3.6531136889341114,3.5567840339945547,3.566663980484009,1988400,0.0,0.0
2005-03-29,3.5765436843265093,3.643233495273201,3.497504117773235,3.527143955230713,1746000,0.0,0.0
2005-03-30,3.5222043994085492,3.591364026019697,3.4481046816897796,3.581484079360962,2360000,0.0,0.0
2005-03-31,3.606184036051904,3.759323325862806,3.606184036051904,3.7025134563446045,2521200,0.0,0.0
2005-04-01,3.5938340157506747,3.7123933738139234,3.5938340157506747,3.7049834728240967,2260400,0.0,0.0
2005-04-04,3.6605232698358927,3.709923233520135,3.633353478254747,3.6926331520080566,1199200,0.0,0.0
2005-04-05,3.7049836512976784,3.8284831063409346,3.7049836512976784,3.7692034244537354,2964000,0.0,0.0
2005-04-06,3.7543831198567705,3.8136627975384956,3.700043297536939,3.7716732025146484,2789600,0.0,0.0
2005-04-07,3.7494432348739983,3.8581226430985858,3.717333350827609,3.8136627674102783,1476400,0.0,0.0
2005-04-08,3.7963729194319438,3.7988429648709676,3.7642630353941273,3.79390287399292,1547200,0.0,0.0
2005-04-11,3.771673321839756,3.8136629181920356,3.769203276302414,3.781553268432617,832400,0.0,0.0
2005-04-12,3.826012911240484,3.8778826897545806,3.7346233463454572,3.860592842102051,4554400,0.0,0.0
2005-04-13,3.902582732990299,4.04584184300761,3.7914332732253007,3.8161330223083496,5777200,0.0,0.0
2005-04-14,3.7716730766528306,3.7790829772266505,3.658053580442789,3.722273111343384,3149600,0.0,0.0
2005-04-15,3.692634001955797,3.71486394361916,3.549374639632499,3.564194679260254,3368800,0.0,0.0
2005-04-18,3.56913408763277,3.697573629770269,3.519734354332389,3.680283546447754,1922400,0.0,0.0
2005-04-19,3.556784066081963,3.6531137218905543,3.5197343253013935,3.583954095840454,3828800,0.0,0.0
2005-04-20,3.5567840339945547,3.601243910975351,3.532084285549172,3.566663980484009,2084000,0.0,0.0
2005-04-21,3.5666637306491467,3.7519128910176027,3.564193920867165,3.727213144302368,4069600,0.0,0.0
2005-04-22,3.727213315509571,3.727213315509571,3.564194084586182,3.5938339233398438,3360000,0.0,0.0
2005-04-25,3.5938341313836872,3.6160640706249296,3.408584951782018,3.457984685897827,4261600,0.0,0.0
2005-04-26,3.4579844839379446,3.564194082751261,3.359185021476603,3.554314136505127,3872800,0.0,0.0
2005-04-27,3.551843950744688,3.6457035541534424,3.5098541219682327,3.6457035541534424,1897200,0.0,0.0
2005-04-28,3.645703880037074,3.6481739256109504,3.5592541694034785,3.5790140628814697,1384000,0.0,0.0
2005-04-29,3.5790144833314703,3.6284142228297562,3.5320847896972336,3.564194679260254,1490000,0.0,0.0
2005-05-02,3.5765440792064047,3.5765440792064047,3.480214655723163,3.5345544815063477,1483600,0.0,0.0
2005-05-03,3.5197343824474956,3.6333538877242018,3.4900945422305085,3.5790140628814697,1642000,0.0,0.0
2005-05-04,3.5938338405808326,3.7074533376316823,3.5790138037670287,3.700043201446533,1402800,0.0,0.0
2005-05-05,3.692633451883497,3.7296834276554742,3.630883727820039,3.707453489303589,2910800,0.0,0.0
2005-05-06,3.70498338929258,3.828482835602333,3.6876935421872945,3.791433095932007,3101600,0.0,0.0
2005-05-09,3.7420330985549484,3.8284828044918804,3.7370932432320796,3.8136627674102783,3662800,0.0,0.0
2005-05-10,3.7692034228439297,3.8778828395907112,3.7642633315771814,3.8284831047058105,2954000,0.0,0.0
2005-05-11,3.8161330224532204,3.8704728473284087,3.776613235473633,3.776613235473633,2080400,0.0,0.0
2005-05-12,3.7667332269107425,3.823542860872437,3.6901634642270382,3.7025134563446045,1806000,0.0,0.0
2005-05-13,3.7049831116969885,3.737092993598474,3.5938336654573755,3.6753432750701904,3694800,0.0,0.0
2005-05-16,3.6728737058557934,3.7494434704003226,3.650643766615236,3.7148635387420654,1796400,0.0,0.0
2005-05-17,3.672873535740844,3.890232591332891,3.6407636511646495,3.8680026531219482,3041200,0.0,0.0
2005-05-18,3.853183030388319,3.974212437875346,3.806253106305423,3.9124627113342285,4379600,0.0,0.0
2005-05-19,4.273081530771933,4.470680968085673,4.2607317720518045,4.371881484985352,20659200,0.0,0.0
2005-05-20,4.297780619480653,4.589239386937459,4.282960817896765,4.567009449005127,10856000,0.0,0.0
2005-05-23,4.445980225465872,4.80659839539719,4.3817604545644695,4.749788761138916,9897200,0.0,0.0
2005-05-24,4.754728710072795,4.875758111613815,4.725088635499503,4.8411784172058105,7348400,0.0,0.0
2005-05-25,4.9152780799857405,4.95232782124712,4.816478612917725,4.905398368835449,7942000,0.0,0.0
2005-05-26,4.937508134458901,5.0214878012093465,4.853528467708457,4.974557876586914,6382800,0.0,0.0
2005-05-27,4.989378033621518,5.001727790337637,4.902928323269621,4.905398368835449,6084400,0.0,0.0
2005-05-31,4.9152779027861415,5.021487502722702,4.870818026430092,4.999257564544678,6211600,0.0,0.0
2005-06-01,4.964677631672762,5.011607551251836,4.935037558487826,4.97949743270874,4614000,0.0,0.0
2005-06-02,4.977027403357728,5.18697654834674,4.96467764764019,5.177096366882324,5700000,0.0,0.0
2005-06-03,5.137576363064646,5.142516453585132,5.016546971990518,5.075826644897461,4089600,0.0,0.0
2005-06-06,5.085707181245331,5.088177226678141,4.9671478271484375,4.9671478271484375,3219600,0.0,0.0
2005-06-07,4.804129646522585,4.93256873928384,4.754729669305343,4.878229141235352,5886000,0.0,0.0
2005-06-08,4.902928294212563,4.932567898600799,4.873288218711309,4.907868385314941,2114000,0.0,0.0
2005-06-09,4.925157876745868,4.97949746160174,4.841178218533076,4.977027416229248,3357600,0.0,0.0
2005-06-10,4.9572677882609835,4.959737833764967,4.853528232658695,4.875758171081543,1685600,0.0,0.0
2005-06-13,4.853527952510799,5.058537006378174,4.853527952510799,5.058537006378174,3239600,0.0,0.0
2005-06-14,5.058537130182696,5.0931172949758095,4.969617850560531,5.08817720413208,1858800,0.0,0.0
2005-06-15,5.08323768359884,5.0931178663948,4.8658788443312355,4.962208271026611,2855600,0.0,0.0
2005-06-16,4.9893781225086595,4.994317742615296,4.814008653114783,4.897988319396973,2862400,0.0,0.0
2005-06-17,4.89798782679025,5.102996880657625,4.8411781968167205,5.058537006378174,3776800,0.0,0.0
2005-06-20,5.061007356341023,5.162276866689004,5.011607859478574,5.152397155761719,2110800,0.0,0.0
2005-06-21,5.179566800616585,5.429035747942681,4.86093846230588,4.947388172149658,8760400,0.0,0.0
2005-06-22,5.009138139833819,5.036307699986106,4.7571991347727165,4.927628517150879,4431200,0.0,0.0
2005-06-23,4.890578477557596,4.937508404749077,4.855998779160219,4.912808418273926,2464000,0.0,0.0
2005-06-24,4.925157860937906,5.18450649974836,4.925157860937906,5.137576580047607,12199600,0.0,0.0
2005-06-27,5.137576813453383,5.137576813453383,4.94985806834807,4.999257564544678,7736400,0.0,0.0
2005-06-28,4.986907522102913,5.102996826171875,4.91280757539068,5.102996826171875,4139200,0.0,0.0
2005-06-29,5.162277432513004,5.256137287731511,5.105467792893575,5.1449875831604,4962400,0.0,0.0
2005-06-30,5.132636953881587,5.20920647563343,5.03877711459986,5.058537006378174,4297200,0.0,0.0
2005-07-01,5.046187230098637,5.058536985742336,4.643578788977546,4.821418285369873,5656000,0.0,0.0
2005-07-05,4.8214188204990185,4.8485883801533,4.725088925557197,4.816478729248047,6880400,0.0,0.0
2005-07-06,4.7893081669154896,4.838708131716243,4.776958411271791,4.821418285369873,3658400,0.0,0.0
2005-07-07,4.730029165926201,4.816478881091478,4.715209362819111,4.804129123687744,6946800,0.0,0.0
2005-07-08,4.781899032717308,4.836238623138902,4.73496910805914,4.816478729248047,6387200,0.0,0.0
2005-07-11,4.8288281053693645,4.890577827796661,4.816478349329103,4.888108253479004,4710800,0.0,0.0
2005-07-12,4.888108399592941,4.937507896343617,4.836238386224772,4.91527795791626,4561200,0.0,0.0
